Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
2209	Spectrogram 1	1	2660752.343	2660755.473	21.831	56.949	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70530.093	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2210	Spectrogram 1	1	2660757.225	2660759.759	26.102	60.746	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70534.9751	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2211	Spectrogram 1	1	2660761.921	2660763.821	26.102	60.746	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70539.6708	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2212	Spectrogram 1	1	2660771.498	2660773.511	21.831	39.39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70549.2484	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2213	Spectrogram 1	1	2660808.952	2660814.542	20.881	59.797	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70586.7017	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2214	Spectrogram 1	1	2660896.678	2660899.995	22.78	58.373	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70674.4284	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2215	Spectrogram 1	1	2661142.641	2661146.442	18.034	56.475	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70920.3913	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2216	Spectrogram 1	1	2661151.361	2661153.56	25.153	73.085	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70929.1117	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2217	Spectrogram 1	1	2661157.026	2661159.56	20.881	59.797	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70934.7762	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2218	Spectrogram 1	1	2661165.597	2661169.25	21.356	54.576	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70943.3478	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2219	Spectrogram 1	1	2661180.616	2661182.442	32.271	53.153	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70958.3664	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18				yg
2220	Spectrogram 1	1	2661215.535	2661218.703	22.78	55.051	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	70993.2856	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2221	Spectrogram 1	1	2661356.256	2661358.678	21.831	60.271	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71134.0061	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2222	Spectrogram 1	1	2661939.635	2661944.293	16.61	74.034	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71717.385	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2223	Spectrogram 1	1	2662061.275	2662064.74	23.729	61.695	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71839.0247	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2224	Spectrogram 1	1	2662071.784	2662074.467	25.153	55.051	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71849.5341	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2225	Spectrogram 1	1	2662096.865	2662101.449	20.881	59.322	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71874.6149	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2226	Spectrogram 1	1	2662203.821	2662208.181	22.78	57.898	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	71981.5714	nn06a_20180319_000000.wav	nn06a	19	19-Mar-18	19-Mar-18		m		yg
2227	Spectrogram 1	1	2662364.517	2662368.02	24.203	62.644	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180319_000000.wav	72142.267	nn06a_20180319_000000.wav	nn06a	20	19-Mar-18	19-Mar-18				yg
2228	Spectrogram 1	1	2727589.295	2727594.14	28.3	55.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	51025.4161	nn06a_20180417_000000.wav	nn06a	14	17-Apr-18	17-Apr-18				sew
2229	Spectrogram 1	1	2727598.351	2727602.599	31	52.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	51034.4719	nn06a_20180417_000000.wav	nn06a	14	17-Apr-18	17-Apr-18				sew
2230	Spectrogram 1	1	2727609.606	2727612.848	29.4	42.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	51045.7268	nn06a_20180417_000000.wav	nn06a	14	17-Apr-18	17-Apr-18				sew
2231	Spectrogram 1	1	2744428.053	2744430.512	17.4	32.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67864.1739	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2232	Spectrogram 1	1	2744433.27	2744435.953	7.6	32.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67869.3913	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18		m		sew
2233	Spectrogram 1	1	2744433.741	2744436.973	23.172	41.839	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67869.8619	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18			marginal	edr
2234	Spectrogram 1	1	2744434.873	2744438.487	9.2	41.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67870.9937	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2235	Spectrogram 1	1	2744477.096	2744481.419	17.4	35.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67913.2174	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2236	Spectrogram 1	1	2744482.127	2744484.289	15.8	32.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67918.2484	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2237	Spectrogram 1	1	2744499.27	2744504.301	15.8	38.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	67935.3913	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2238	Spectrogram 1	1	2744680.016	2744683.929	16.3	85.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	68116.1368	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18		m		sew
2239	Spectrogram 1	1	2744687.991	2744691.121	15.2	41.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	68124.1117	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2240	Spectrogram 1	1	2744698.127	2744700.913	12	45.701	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	68134.2484	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2241	Spectrogram 1	1	2744708.152	2744710.053	16.3	29.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	68144.2732	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2242	Spectrogram 1	1	2744734.071	2744737.015	16.9	38.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	68170.1925	nn06a_20180417_000000.wav	nn06a	18	17-Apr-18	17-Apr-18				sew
2243	Spectrogram 1	1	2746300.519	2746304.543	13.6	150.621	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	69736.6398	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18		m	nice harmonics	sew
2244	Spectrogram 1	1	2746310.692	2746315.165	21.7	48.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	69746.8136	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18				sew
2245	Spectrogram 1	1	2746407.699	2746412.73	25.6	53.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	69843.8197	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18				sew
2246	Spectrogram 1	1	2746439.592	2746443.96	23.4	56	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	69875.7135	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18		m		sew
2247	Spectrogram 1	1	2747006.767	2747011.91	14.1	38.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	70442.8883	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18				sew
2248	Spectrogram 1	1	2747663.338	2747667.401	17.9	37	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	71099.4596	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18				sew
2249	Spectrogram 1	1	2748295.239	2748300.047	21.7	51.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	71731.3602	nn06a_20180417_000000.wav	nn06a	19	17-Apr-18	17-Apr-18		m		sew
2250	Spectrogram 1	1	2748677.45	2748683.152	18.5	50	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06a_201801_jan\nn06a_20180417_000000.wav	72113.5714	nn06a_20180417_000000.wav	nn06a	20	17-Apr-18	17-Apr-18				sew
2552	Spectrogram 1	1	3093020.967	3093026.52	21.8	57	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	71090.5714	nn06a_20180830_000000.wav	nn06a	19	30-Aug-18	30-Aug-18		m		bjs
2553	Spectrogram 1	1	3093154.154	3093156.569	21.241	37.333	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	71223.7582	nn06a_20180830_000000.wav	nn06a	19	30-Aug-18	30-Aug-18				edr
2554	Spectrogram 1	1	3093166.463	3093167.985	25.4	40.552	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	71236.0672	nn06a_20180830_000000.wav	nn06a	19	30-Aug-18	30-Aug-18				bjs
2555	Spectrogram 1	1	3093212.892	3093215.985	24.4	35.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	71282.4969	nn06a_20180830_000000.wav	nn06a	19	30-Aug-18	30-Aug-18				bjs
2556	Spectrogram 1	1	3093929.874	3093934.681	21.3	36.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	71999.4783	nn06a_20180830_000000.wav	nn06a	19	30-Aug-18	30-Aug-18				bjs
2557	Spectrogram 1	1	3094107.563	3094111.327	19.7	36.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	72177.1676	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18				bjs
2558	Spectrogram 1	1	3094660.221	3094662.139	18.667	102.345	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	72729.8258	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18			might be gorilla	edr
2559	Spectrogram 1	1	3095146.457	3095150.818	19.7	35.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	73216.062	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18				bjs
2560	Spectrogram 1	1	3095353.998	3095357.836	32.7	44.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	73423.6024	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18				bjs
2561	Spectrogram 1	1	3095777.091	3095780.445	21.3	34.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	73846.6956	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18				bjs
2562	Spectrogram 1	1	3096778.41	3096780.541	32.184	39.908	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	74848.0142	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18				edr
2563	Spectrogram 1	1	3097241.016	3097246.644	28	68.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	75310.621	nn06a_20180830_000000.wav	nn06a	20	30-Aug-18	30-Aug-18		m		bjs
2564	Spectrogram 1	1	3098351.054	3098356.905	28	51.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	76420.6584	nn06a_20180830_000000.wav	nn06a	21	30-Aug-18	30-Aug-18				bjs
2565	Spectrogram 1	1	3098382.693	3098387.091	31.1	45.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	76452.298	nn06a_20180830_000000.wav	nn06a	21	30-Aug-18	30-Aug-18				bjs
2566	Spectrogram 1	1	3101050.234	3101053.588	42.5	58.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79119.8384	nn06a_20180830_000000.wav	nn06a	21	30-Aug-18	30-Aug-18				bjs
2567	Spectrogram 1	1	3101051.352	3101054.929	23.9	41	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79120.9564	nn06a_20180830_000000.wav	nn06a	21	30-Aug-18	30-Aug-18				bjs
2568	Spectrogram 1	1	3101729.091	3101735.389	21.8	30.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79798.6956	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2569	Spectrogram 1	1	3101731.849	3101734.942	27	37.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79801.4533	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2570	Spectrogram 1	1	3101735.594	3101738.277	28	37.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79805.1987	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2571	Spectrogram 1	1	3101735.631	3101738.799	23.9	29	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79805.236	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18			tricky	bjs
2572	Spectrogram 1	1	3101751.731	3101754.078	23.9	35.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79821.3353	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2573	Spectrogram 1	1	3101761.01	3101763.358	24.4	38.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79830.6149	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2574	Spectrogram 1	1	3101767.476	3101769.153	24.9	36.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79837.0807	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2575	Spectrogram 1	1	3101850.321	3101852.333	26.4	38.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	79919.9254	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2576	Spectrogram 1	1	3102969.787	3102973.141	39.4	53.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	81039.3913	nn06a_20180830_000000.wav	nn06a	22	30-Aug-18	30-Aug-18				bjs
2577	Spectrogram 1	1	3108045.041	3108049.551	40.4	51.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180830_000000.wav	86114.6459	nn06a_20180830_000000.wav	nn06a	23	30-Aug-18	30-Aug-18				bjs
2578	Spectrogram 1	1	3180707.808	3180710.076	33.4	50.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72435.7831	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2579	Spectrogram 1	1	3181007.38	3181009.862	25.1	45.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72735.3551	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2580	Spectrogram 1	1	3181181.097	3181185.248	20.1	46	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72909.0728	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2581	Spectrogram 1	1	3181204.549	3181209.599	26.7	45.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72932.5249	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2582	Spectrogram 1	1	3181216.447	3181222.353	25.1	45.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72944.4223	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2583	Spectrogram 1	1	3181240.49	3181243.228	14.2	34.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72968.465	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2584	Spectrogram 1	1	3181262.315	3181267.066	25.1	47.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	72990.2909	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2585	Spectrogram 1	1	3181340.572	3181344.51	26.7	48.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	73068.5477	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2586	Spectrogram 1	1	3182783.739	3182791.143	15	93.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74511.7146	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2587	Spectrogram 1	1	3182854.378	3182859.899	19.2	75.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74582.3537	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2588	Spectrogram 1	1	3182859.514	3182864.136	10.9	84.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74587.4892	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2589	Spectrogram 1	1	3182859.836	3182863.232	19.061	36.808	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74587.8119	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2590	Spectrogram 1	1	3182864.649	3182870.855	20.9	86.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74592.6248	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2591	Spectrogram 1	1	3182870.255	3182875.511	23.662	42.723	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74598.2304	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18			f	jdt
2592	Spectrogram 1	1	3182873.85	3182878.216	18.4	60.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74601.8259	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2593	Spectrogram 1	1	3182904.92	3182909.97	15.9	46	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74632.8957	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2594	Spectrogram 1	1	3182925.613	3182929.117	20.598	51.494	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	74653.5889	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2595	Spectrogram 1	1	3183283.134	3183287.371	19.2	44.414	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75011.1098	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2596	Spectrogram 1	1	3183426.005	3183429.642	14.2	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75153.98	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2597	Spectrogram 1	1	3183692.024	3183694.977	14.2	31.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75419.9999	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18				jdt
2598	Spectrogram 1	1	3183788.769	3183792.407	15.9	71	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75516.7446	nn06a_20180912_000000.wav	nn06a	20	12-Sep-18	12-Sep-18		m		jdt
2599	Spectrogram 1	1	3184147.605	3184153.425	15	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75875.5805	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2600	Spectrogram 1	1	3184175.259	3184179.864	17.089	38.779	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	75903.2348	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2601	Spectrogram 1	1	3184305.411	3184308.663	19.2	39.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76033.3865	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2602	Spectrogram 1	1	3184308.792	3184312.9	10.9	66.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76036.7674	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2603	Spectrogram 1	1	3184385.251	3184388.161	17.6	39.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76113.2268	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2604	Spectrogram 1	1	3184392.826	3184397.32	10	197.609	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76120.8017	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2605	Spectrogram 1	1	3184441.648	3184447.853	10.9	68.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76169.6233	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2606	Spectrogram 1	1	3184627.87	3184632.749	12.5	39.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76355.8457	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2607	Spectrogram 1	1	3184674.253	3184679.987	15	90.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76402.2283	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
