Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
3410	Spectrogram 1	1	8844877.534	8844882.043	20	54.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	38121.987	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3411	Spectrogram 1	1	8844955.721	8844958.888	21.2	36.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	38200.174	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18			marginal	sl
3412	Spectrogram 1	1	8844986.764	8844989.857	16.7	56.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	38231.217	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18			marginal	sl
3413	Spectrogram 1	1	8845149.323	8845153.236	16.7	42.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	38393.776	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3414	Spectrogram 1	1	8845286.205	8845288.776	25.6	60.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	38530.658	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3415	Spectrogram 1	1	8845782.715	8845788.677	23.4	63.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	39027.168	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3416	Spectrogram 1	1	8845859.448	8845863.808	21.2	59	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	39103.901	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3417	Spectrogram 1	1	8846075.224	8846080.814	22.3	40.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	39319.677	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				sl
3418	Spectrogram 1	1	8846314.553	8846318.003	23.333	49	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	39559.006	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18			marginal	sl
3419	Spectrogram 1	1	8846319.243	8846320.441	23.333	35.946	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180828_000000.wav	39563.6959	nn07b_20180828_000000.wav	nn07b	10	28-Aug-18	28-Aug-18				edr
3420	Spectrogram 1	1	8920871.111	8920875.733	20.473	48.033	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	27774.4476	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3421	Spectrogram 1	1	8920875.882	8920879.795	25.985	55.12	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	27779.2177	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3422	Spectrogram 1	1	8920902.08	8920905.285	18.111	45.405	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	27805.4165	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3423	Spectrogram 1	1	8920911.024	8920915.646	20.473	47.245	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	27814.3606	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3424	Spectrogram 1	1	8921261.111	8921266.403	20.473	48.033	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	28164.4475	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3425	Spectrogram 1	1	8921477.223	8921481.546	18.898	48.82	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	28380.5592	nn07b_20180923_000000.wav	nn07b	7	23-Sep-18	23-Sep-18				sl
3426	Spectrogram 1	1	8924329.161	8924337.807	18.111	52.757	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	31232.4973	nn07b_20180923_000000.wav	nn07b	8	23-Sep-18	23-Sep-18				sl
3427	Spectrogram 1	1	8924463.919	8924471.298	20.473	48.033	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	31367.255	nn07b_20180923_000000.wav	nn07b	8	23-Sep-18	23-Sep-18				sl
3428	Spectrogram 1	1	8924467.087	8924470.441	26.486	39.099	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	31370.4228	nn07b_20180923_000000.wav	nn07b	8	23-Sep-18	23-Sep-18				edr
3429	Spectrogram 1	1	8949015.77	8949020.503	18.898	39.371	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	55919.1059	nn07b_20180923_000000.wav	nn07b	15	23-Sep-18	23-Sep-18				sl
3430	Spectrogram 1	1	8950257.844	8950263.248	21.26	40.159	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	57161.1804	nn07b_20180923_000000.wav	nn07b	15	23-Sep-18	23-Sep-18				sl
3431	Spectrogram 1	1	8951243	8951249.149	25.198	45.671	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	58146.3357	nn07b_20180923_000000.wav	nn07b	16	23-Sep-18	23-Sep-18				sl
3432	Spectrogram 1	1	8953121.037	8953126.254	19.686	62.206	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	60024.3729	nn07b_20180923_000000.wav	nn07b	16	23-Sep-18	23-Sep-18				sl
3433	Spectrogram 1	1	8954267.409	8954272.441	29.135	47.245	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	61170.7456	nn07b_20180923_000000.wav	nn07b	16	23-Sep-18	23-Sep-18				sl
3434	Spectrogram 1	1	8954884.962	8954890.851	24.41	37.796	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	61788.2985	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3435	Spectrogram 1	1	8955636.639	8955643.459	19.686	50.395	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	62539.9755	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3436	Spectrogram 1	1	8957200.441	8957204.093	20.473	51.183	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64103.7767	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3437	Spectrogram 1	1	8957205.285	8957210.093	25.985	41.733	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64108.6214	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3438	Spectrogram 1	1	8957210.614	8957212.441	38.584	57.482	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64113.9506	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3439	Spectrogram 1	1	8957234.987	8957239.31	21.26	63.781	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64138.3233	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3440	Spectrogram 1	1	8957260.329	8957263.906	23.623	49.608	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64163.6649	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3441	Spectrogram 1	1	8957273.782	8957278.701	18.111	58.269	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64177.1182	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3442	Spectrogram 1	1	8957317.198	8957322.155	24.41	56.695	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64220.5345	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3443	Spectrogram 1	1	8957384.987	8957388.49	18.111	56.695	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64288.3233	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3444	Spectrogram 1	1	8957447	8957453.26	20.473	51.183	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64350.3357	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3445	Spectrogram 1	1	8957448.421	8957450.525	29.64	39.099	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64351.7568	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18			marginal	edr
3446	Spectrogram 1	1	8957478.49	8957481.211	19.686	43.308	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64381.8264	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18			marginal	sl
3447	Spectrogram 1	1	8957647.869	8957650.664	21.26	48.82	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	64551.2052	nn07b_20180923_000000.wav	nn07b	17	23-Sep-18	23-Sep-18				sl
3448	Spectrogram 1	1	8958576.714	8958583.087	24.41	62.994	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	65480.05	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3449	Spectrogram 1	1	8958590.204	8958594.714	21.26	48.82	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	65493.5406	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3450	Spectrogram 1	1	8958743.708	8958748.925	20.473	48.82	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	65647.0437	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3451	Spectrogram 1	1	8958900.714	8958904.478	19.686	52.757	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	65804.05	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3452	Spectrogram 1	1	8958912.788	8958916.217	20.473	52.757	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	65816.1245	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3453	Spectrogram 1	1	8959176.788	8959181.819	19.686	55.907	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07b_201804_apr\nn07b_20180923_000000.wav	66080.1245	nn07b_20180923_000000.wav	nn07b	18	23-Sep-18	23-Sep-18				sl
3504	Spectrogram 1	1	9067683.571	9067690.776	25.3	65.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	1905.185	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3505	Spectrogram 1	1	9067780.265	9067786.509	24.4	66.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2001.879	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3506	Spectrogram 1	1	9067965.541	9067971.268	23.5	59.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2187.155	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3507	Spectrogram 1	1	9068064.009	9068067.778	24.4	83.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2285.623	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3508	Spectrogram 1	1	9068102.566	9068109.807	22.6	83.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2324.18	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3509	Spectrogram 1	1	9068153.883	9068159.831	22.6	81.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2375.497	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3510	Spectrogram 1	1	9068212.819	9068217.474	20.8	73.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2434.433	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3511	Spectrogram 1	1	9068229.556	9068231.995	20.8	46.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2451.17	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3512	Spectrogram 1	1	9068262.445	9068267.876	19.9	74.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2484.059	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3513	Spectrogram 1	1	9068270.647	9068274.526	22.6	55.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2492.261	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3514	Spectrogram 1	1	9068297.913	9068305.82	19	73.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2519.527	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3515	Spectrogram 1	1	9068329.265	9068334.29	24.4	57	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2550.879	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3516	Spectrogram 1	1	9068338.428	9068343.194	23.5	58.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2560.042	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3517	Spectrogram 1	1	9068364.194	9068369.921	19.9	69.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2585.808	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3518	Spectrogram 1	1	9068375.677	9068379.889	20.8	52.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2597.291	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3519	Spectrogram 1	1	9068447.174	9068454.046	22.6	43.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2668.788	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3520	Spectrogram 1	1	9068504.795	9068509.968	22.6	73.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2726.409	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3521	Spectrogram 1	1	9068575.827	9068583.216	23.5	63.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2797.441	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3522	Spectrogram 1	1	9068709.6	9068715.548	23.5	57	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180619_000000.wav	2931.214	nn07c_20180619_000000.wav	nn07c	0	19-Jun-18	19-Jun-18				elt
3523	Spectrogram 1	1	9186923.173	9186929.343	17.691	40.037	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	34803.6699	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18				edk
3524	Spectrogram 1	1	9186930.895	9186934.626	28.864	45.624	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	34811.3915	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18			marginal	edk
3525	Spectrogram 1	1	9187386.488	9187392.104	18.622	33.52	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	35266.9852	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18			marginal	edk
3526	Spectrogram 1	1	9187458.259	9187463.949	25.14	42.831	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	35338.7561	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18				edk
3527	Spectrogram 1	1	9187464.355	9187468.198	27.002	48.417	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	35344.8523	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18				edk
3528	Spectrogram 1	1	9187470.71	9187474.442	14.898	31.657	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	35351.2067	nn08a_20180829_000000.wav	nn08a	9	29-Aug-18	29-Aug-18				edk
3529	Spectrogram 1	1	9188443.56	9188445.924	18.622	33.52	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	36324.0566	nn08a_20180829_000000.wav	nn08a	10	29-Aug-18	29-Aug-18				edk
3530	Spectrogram 1	1	9188611.471	9188616.939	18.622	35.382	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20180829_000000.wav	36491.9679	nn08a_20180829_000000.wav	nn08a	10	29-Aug-18	29-Aug-18				edk
3531	Spectrogram 1	1	9301465.442	9301471.442	7.8	52.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63006.358	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3532	Spectrogram 1	1	9301496.784	9301498.461	15.6	55.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63037.7	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3533	Spectrogram 1	1	9301552.237	9301553.765	17.8	43.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63093.153	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3534	Spectrogram 1	1	9301594.871	9301597.443	14.5	50.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63135.787	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3535	Spectrogram 1	1	9301636.573	9301640.598	22.3	56.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63177.489	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18			marginal	yg
3536	Spectrogram 1	1	9301646.97	9301651.256	20	56.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63187.886	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3537	Spectrogram 1	1	9301705.852	9301708.834	15.6	51.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63246.768	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3538	Spectrogram 1	1	9301920.809	9301923.53	13.4	50.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63461.725	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3539	Spectrogram 1	1	9301931.84	9301934.188	12.2	54.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	63472.756	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3540	Spectrogram 1	1	9302986.573	9302990.412	21.2	105.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	64527.489	nn08a_20181015_000000.wav	nn08a	17	15-Oct-18	15-Oct-18				yg
3541	Spectrogram 1	1	9305051.616	9305053.778	20	51.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	66592.532	nn08a_20181015_000000.wav	nn08a	18	15-Oct-18	15-Oct-18				yg
3542	Spectrogram 1	1	9305159.43	9305162.635	26.7	57.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	66700.346	nn08a_20181015_000000.wav	nn08a	18	15-Oct-18	15-Oct-18				yg
3543	Spectrogram 1	1	9305230.424	9305233.89	21.3	235.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	66771.34	nn08a_20181015_000000.wav	nn08a	18	15-Oct-18	15-Oct-18				yg
3544	Spectrogram 1	1	9308178.66	9308181.977	23.4	62.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	69719.576	nn08a_20181015_000000.wav	nn08a	19	15-Oct-18	15-Oct-18				yg
3545	Spectrogram 1	1	9308186.598	9308189.393	18.9	51.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08a_201804_apr\nn08a_20181015_000000.wav	69727.514	nn08a_20181015_000000.wav	nn08a	19	15-Oct-18	15-Oct-18			marginal	yg
3582	Spectrogram 1	1	9474683.78	9474687.655	23.2	38.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	63544.509	nn08b_20180817_000000.wav	nn08b	17	17-Aug-18	17-Aug-18				sag
3583	Spectrogram 1	1	9474684.749	9474686.575	37.1	46.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	63545.478	nn08b_20180817_000000.wav	nn08b	17	17-Aug-18	17-Aug-18				sag
3584	Spectrogram 1	1	9478610.538	9478613.631	29	40.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	67471.267	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18			marginal	sag
3585	Spectrogram 1	1	9478996.923	9478998.637	31.3	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	67857.652	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18				sag
3586	Spectrogram 1	1	9479251.085	9479253.731	26.7	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68111.814	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18			marginal	sag
3587	Spectrogram 1	1	9479260.513	9479262.86	27.8	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68121.242	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18			marginal	sag
3588	Spectrogram 1	1	9479264.762	9479266.066	36	51	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68125.491	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18				sag
3589	Spectrogram 1	1	9479329.122	9479333.333	27.8	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68189.851	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18				sag
3590	Spectrogram 1	1	9479397.563	9479401.257	13.243	74.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68258.2919	nn08b_20180817_000000.wav	nn08b	18	17-Aug-18	17-Aug-18				sag
3591	Spectrogram 1	1	9479602.178	9479606.873	26.7	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68462.907	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3592	Spectrogram 1	1	9479752.96	9479755.27	30.2	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68613.689	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3593	Spectrogram 1	1	9480128.613	9480130.178	32.6	46.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	68989.342	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3594	Spectrogram 1	1	9480194.65	9480195.954	39.5	60.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69055.379	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
